node_id,node
2250,4001220024_44137686	
2251,4001220024_444008	
2252,4001220024_5035	
2253,4001220024_5280795	
2254,4001220024_5280933	
2255,4001220024_5282367	
2256,4001220024_5283731	
2257,4001220024_57398987	
2258,4001220024_5757	
2259,4001220024_5870	
2260,4001220024_5878	
2261,4001220024_5881	
2262,4001220024_5991	
2263,4001220024_60852	
2264,4001220024_6230	
2265,4001220024_6279	
2266,4001220024_68873	
2267,4001220024_6918141	
2268,4001220024_6918182	
2269,4001220024_6918446	
2270,4001220024_6918602	
2271,4001220024_9290	
2272,4001220024_9677	
2273,4001416_10152654	
2274,4001416_10201696	
2275,4001416_10313457	
2276,4001416_10345214	
2277,4001416_130956	
2278,4001416_13109	
2279,4001416_13388558	
2280,4001416_154257	
2281,4001416_16750192	
2282,4001416_176405	
2283,4001416_179337	
2284,4001416_2088	
2285,4001416_216416	
2286,4001416_223368	
2287,4001416_25022354	
2288,4001416_3001028	
2289,4001416_44137686	
2290,4001416_444008	
2291,4001416_5035	
2292,4001416_5280795	
2293,4001416_5280933	
2294,4001416_5282367	
2295,4001416_5283731	
2296,4001416_57398987	
2297,4001416_5757	
2298,4001416_5870	
2299,4001416_5878	
2300,4001416_5881	
2301,4001416_5991	
2302,4001416_60852	
2303,4001416_6230	
2304,4001416_6279	
2305,4001416_68873	
2306,4001416_6918141	
2307,4001416_6918182	
2308,4001416_6918446	
2309,4001416_6918602	
2310,4001416_9290	
2311,4001416_9677	
2312,4001479_10152654	
2313,4001479_10201696	
2314,4001479_10313457	
2315,4001479_10345214	
2316,4001479_130956	
2317,4001479_13109	
2318,4001479_13388558	
2319,4001479_154257	
2320,4001479_16750192	
2321,4001479_176405	
2322,4001479_179337	
2323,4001479_2088	
2324,4001479_216416	
2325,4001479_223368	
2326,4001479_25022354	
2327,4001479_3001028	
2328,4001479_44137686	
2329,4001479_444008	
2330,4001479_5035	
2331,4001479_5280795	
2332,4001479_5280933	
2333,4001479_5282367	
2334,4001479_5283731	
2335,4001479_57398987	
2336,4001479_5757	
2337,4001479_5870	
2338,4001479_5878	
2339,4001479_5881	
2340,4001479_5991	
2341,4001479_60852	
2342,4001479_6230	
2343,4001479_6279	
2344,4001479_68873	
2345,4001479_6918141	
2346,4001479_6918182	
2347,4001479_6918446	
2348,4001479_6918602	
2349,4001479_9290	
2350,4001479_9677	
2351,4001480023_10152654	
2352,4001480023_10201696	
2353,4001480023_10313457	
2354,4001480023_10345214	
2355,4001480023_130956	
2356,4001480023_13109	
2357,4001480023_13388558	
2358,4001480023_154257	
2359,4001480023_16750192	
2360,4001480023_176405	
2361,4001480023_179337	
2362,4001480023_2088	
2363,4001480023_216416	
2364,4001480023_223368	
2365,4001480023_25022354	
2366,4001480023_3001028	
2367,4001480023_44137686	
2368,4001480023_444008	
2369,4001480023_5035	
2370,4001480023_5280795	
2371,4001480023_5280933	
2372,4001480023_5282367	
2373,4001480023_5283731	
2374,4001480023_57398987	
2375,4001480023_5757	
2376,4001480023_5870	
2377,4001480023_5878	
2378,4001480023_5881	
2379,4001480023_5991	
2380,4001480023_60852	
2381,4001480023_6230	
2382,4001480023_6279	
2383,4001480023_68873	
2384,4001480023_6918141	
2385,4001480023_6918182	
2386,4001480023_6918446	
2387,4001480023_6918602	
2388,4001480023_9290	
2389,4001480023_9677	
2390,4002460008_10152654	
2391,4002460008_10201696	
2392,4002460008_10313457	
2393,4002460008_10345214	
2394,4002460008_130956	
2395,4002460008_13109	
2396,4002460008_13388558	
2397,4002460008_154257	
2398,4002460008_16750192	
2399,4002460008_176405	
2400,4002460008_179337	
2401,4002460008_2088	
2402,4002460008_216416	
2403,4002460008_223368	
2404,4002460008_25022354	
2405,4002460008_3001028	
2406,4002460008_44137686	
2407,4002460008_444008	
2408,4002460008_5035	
2409,4002460008_5280795	
2410,4002460008_5280933	
2411,4002460008_5282367	
2412,4002460008_5283731	
2413,4002460008_57398987	
2414,4002460008_5757	
2415,4002460008_5870	
2416,4002460008_5878	
2417,4002460008_5881	
2418,4002460008_5991	
2419,4002460008_60852	
2420,4002460008_6230	
2421,4002460008_6279	
2422,4002460008_68873	
2423,4002460008_6918141	
2424,4002460008_6918182	
2425,4002460008_6918446	
2426,4002460008_6918602	
2427,4002460008_9290	
2428,4002460008_9677	
2429,4002460009_10152654	
2430,4002460009_10201696	
2431,4002460009_10313457	
2432,4002460009_10345214	
2433,4002460009_130956	
2434,4002460009_13109	
2435,4002460009_13388558	
2436,4002460009_154257	
2437,4002460009_16750192	
2438,4002460009_176405	
2439,4002460009_179337	
2440,4002460009_2088	
2441,4002460009_216416	
2442,4002460009_223368	
2443,4002460009_25022354	
2444,4002460009_3001028	
2445,4002460009_44137686	
2446,4002460009_444008	
2447,4002460009_5035	
2448,4002460009_5280795	
2449,4002460009_5280933	
2450,4002460009_5282367	
2451,4002460009_5283731	
2452,4002460009_57398987	
2453,4002460009_5757	
2454,4002460009_5870	
2455,4002460009_5878	
2456,4002460009_5881	
2457,4002460009_5991	
2458,4002460009_60852	
2459,4002460009_6230	
2460,4002460009_6279	
2461,4002460009_68873	
2462,4002460009_6918141	
2463,4002460009_6918182	
2464,4002460009_6918446	
2465,4002460009_6918602	
2466,4002460009_9290	
2467,4002460009_9677	
2468,4002460010_10152654	
2469,4002460010_10201696	
2470,4002460010_10313457	
2471,4002460010_10345214	
2472,4002460010_130956	
2473,4002460010_13109	
2474,4002460010_13388558	
2475,4002460010_154257	
2476,4002460010_16750192	
2477,4002460010_176405	
2478,4002460010_179337	
2479,4002460010_2088	
2480,4002460010_216416	
2481,4002460010_223368	
2482,4002460010_25022354	
2483,4002460010_3001028	
2484,4002460010_44137686	
2485,4002460010_444008	
2486,4002460010_5035	
2487,4002460010_5280795	
2488,4002460010_5280933	
2489,4002460010_5282367	
2490,4002460010_5283731	
2491,4002460010_57398987	
2492,4002460010_5757	
2493,4002460010_5870	
2494,4002460010_5878	
2495,4002460010_5881	
2496,4002460010_5991	
2497,4002460010_60852	
2498,4002460010_6230	
2499,4002460010_6279	
2500,4002460010_68873	
2501,4002460010_6918141	
2502,4002460010_6918182	
2503,4002460010_6918446	
2504,4002460010_6918602	
2505,4002460010_9290	
2506,4002460010_9677	
2507,5000200140017_10313457	
2508,5000200140017_10345214	
2509,5000200140017_130956	
2510,5000200140017_13388558	
2511,5000200140017_2088	
2512,5000200140017_25022354	
2513,5000200140017_5280933	
2514,5000200140017_5282367	
2515,5000200140017_60852	
2516,5000200140017_6918182	
2517,5000200140017_6918446	
2518,5000200140017_9290	
2519,5000800030012_10313457	
2520,5000800030012_10345214	
2521,5000800030012_130956	
2522,5000800030012_13109	
2523,5000800030012_13388558	
2524,5000800030012_16750192	
2525,5000800030012_176405	
2526,5000800030012_2088	
2527,5000800030012_223368	
2528,5000800030012_25022354	
2529,5000800030012_44137686	
2530,5000800030012_444008	
2531,5000800030012_5280795	
2532,5000800030012_5280933	
2533,5000800030012_5282367	
2534,5000800030012_5283731	
2535,5000800030012_57398987	
2536,5000800030012_5757	
2537,5000800030012_5870	
2538,5000800030012_5878	
2539,5000800030012_5881	
2540,5000800030012_5991	
2541,5000800030012_60852	
2542,5000800030012_6230	
2543,5000800030012_6279	
2544,5000800030012_6918141	
2545,5000800030012_6918182	
2546,5000800030012_6918446	
2547,5000800030012_9290	
2548,5000800030012_9677	
2549,5000940008_10313457	
2550,5000940008_10345214	
2551,5000940008_130956	
2552,5000940008_13109	
2553,5000940008_13388558	
2554,5000940008_154257	
2555,5000940008_16750192	
2556,5000940008_176405	
2557,5000940008_2088	
2558,5000940008_216416	
2559,5000940008_223368	
2560,5000940008_25022354	
2561,5000940008_44137686	
2562,5000940008_444008	
2563,5000940008_5280795	
2564,5000940008_5280933	
2565,5000940008_5282367	
2566,5000940008_5283731	
2567,5000940008_57398987	
2568,5000940008_5757	
2569,5000940008_5870	
2570,5000940008_5878	
2571,5000940008_5881	
2572,5000940008_5991	
2573,5000940008_60852	
2574,5000940008_6230	
2575,5000940008_6279	
2576,5000940008_6918141	
2577,5000940008_6918182	
2578,5000940008_6918446	
2579,5000940008_9290	
2580,5000940008_9677	
2581,5001094_10152654	
2582,5001094_10201696	
2583,5001094_10313457	
2584,5001094_10345214	
2585,5001094_130956	
2586,5001094_13109	
2587,5001094_13388558	
2588,5001094_154257	
2589,5001094_16750192	
2590,5001094_176405	
2591,5001094_179337	
2592,5001094_2088	
2593,5001094_216416	
2594,5001094_223368	
2595,5001094_25022354	
2596,5001094_3001028	
2597,5001094_44137686	
2598,5001094_444008	
2599,5001094_5035	
2600,5001094_5280795	
2601,5001094_5280933	
2602,5001094_5282367	
2603,5001094_5283731	
2604,5001094_57398987	
2605,5001094_5757	
2606,5001094_5870	
2607,5001094_5878	
2608,5001094_5881	
2609,5001094_5991	
2610,5001094_60852	
2611,5001094_6230	
2612,5001094_6279	
2613,5001094_68873	
2614,5001094_6918141	
2615,5001094_6918182	
2616,5001094_6918446	
2617,5001094_6918602	
2618,5001094_9290	
2619,5001094_9677	
2620,5001000017_10152654	
2621,5001000017_10201696	
2622,5001000017_10313457	
2623,5001000017_10345214	
2624,5001000017_130956	
2625,5001000017_13109	
2626,5001000017_13388558	
2627,5001000017_154257	
2628,5001000017_16750192	
2629,5001000017_176405	
2630,5001000017_179337	
2631,5001000017_2088	
2632,5001000017_216416	
2633,5001000017_223368	
2634,5001000017_25022354	
2635,5001000017_3001028	
2636,5001000017_44137686	
2637,5001000017_444008	
2638,5001000017_5035	
2639,5001000017_5280795	
2640,5001000017_5280933	
2641,5001000017_5282367	
2642,5001000017_5283731	
2643,5001000017_57398987	
2644,5001000017_5757	
2645,5001000017_5870	
2646,5001000017_5878	
2647,5001000017_5881	
2648,5001000017_5991	
2649,5001000017_60852	
2650,5001000017_6230	
2651,5001000017_6279	
2652,5001000017_68873	
2653,5001000017_6918141	
2654,5001000017_6918182	
2655,5001000017_6918446	
2656,5001000017_6918602	
2657,5001000017_9290	
2658,5001000017_9677	
2659,5001000083_10313457	
2660,5001000083_10345214	
2661,5001000083_130956	
2662,5001000083_13388558	
2663,5001000083_2088	
2664,5001000083_25022354	
2665,5001000083_5280933	
2666,5001000083_5282367	
2667,5001000083_60852	
2668,5001000083_6918182	
2669,5001000083_6918446	
2670,5001000083_9290	
2671,5001460015_10152654	
2672,5001460015_10201696	
2673,5001460015_10313457	
2674,5001460015_10345214	
2675,5001460015_130956	
2676,5001460015_13109	
2677,5001460015_13388558	
2678,5001460015_154257	
2679,5001460015_16750192	
2680,5001460015_176405	
2681,5001460015_179337	
2682,5001460015_2088	
2683,5001460015_216416	
2684,5001460015_223368	
2685,5001460015_25022354	
2686,5001460015_3001028	
2687,5001460015_44137686	
2688,5001460015_444008	
2689,5001460015_5035	
2690,5001460015_5280795	
2691,5001460015_5280933	
2692,5001460015_5282367	
2693,5001460015_5283731	
2694,5001460015_57398987	
2695,5001460015_5757	
2696,5001460015_5870	
2697,5001460015_5878	
2698,5001460015_5881	
2699,5001460015_5991	
2700,5001460015_60852	
2701,5001460015_6230	
2702,5001460015_6279	
2703,5001460015_68873	
2704,5001460015_6918141	
2705,5001460015_6918182	
2706,5001460015_6918446	
2707,5001460015_6918602	
2708,5001460015_9290	
2709,5001460015_9677	
2710,5002000040009_10152654	
2711,5002000040009_10201696	
2712,5002000040009_10313457	
2713,5002000040009_10345214	
2714,5002000040009_130956	
2715,5002000040009_13109	
2716,5002000040009_13388558	
2717,5002000040009_154257	
2718,5002000040009_16750192	
2719,5002000040009_176405	
2720,5002000040009_179337	
2721,5002000040009_2088	
2722,5002000040009_216416	
2723,5002000040009_223368	
2724,5002000040009_25022354	
2725,5002000040009_3001028	
2726,5002000040009_44137686	
2727,5002000040009_444008	
2728,5002000040009_5035	
2729,5002000040009_5280795	
2730,5002000040009_5280933	
2731,5002000040009_5282367	
2732,5002000040009_5283731	
2733,5002000040009_57398987	
2734,5002000040009_5757	
2735,5002000040009_5870	
2736,5002000040009_5878	
2737,5002000040009_5881	
2738,5002000040009_5991	
2739,5002000040009_60852	
2740,5002000040009_6230	
2741,5002000040009_6279	
2742,5002000040009_68873	
2743,5002000040009_6918141	
2744,5002000040009_6918182	
2745,5002000040009_6918446	
2746,5002000040009_6918602	
2747,5002000040009_9290	
2748,5002000040009_9677	
2749,5002200154_10152654	
2750,5002200154_10201696	
2751,5002200154_10313457	
2752,5002200154_10345214	
2753,5002200154_130956	
2754,5002200154_13109	
2755,5002200154_13388558	
2756,5002200154_154257	
2757,5002200154_16750192	
2758,5002200154_176405	
2759,5002200154_179337	
2760,5002200154_2088	
2761,5002200154_216416	
2762,5002200154_223368	
2763,5002200154_25022354	
2764,5002200154_3001028	
2765,5002200154_44137686	
2766,5002200154_444008	
2767,5002200154_5035	
2768,5002200154_5280795	
2769,5002200154_5280933	
2770,5002200154_5282367	
2771,5002200154_5283731	
2772,5002200154_57398987	
2773,5002200154_5757	
2774,5002200154_5870	
2775,5002200154_5878	
2776,5002200154_5881	
2777,5002200154_5991	
2778,5002200154_60852	
2779,5002200154_6230	
2780,5002200154_6279	
2781,5002200154_68873	
2782,5002200154_6918141	
2783,5002200154_6918182	
2784,5002200154_6918446	
2785,5002200154_6918602	
2786,5002200154_9290	
2787,5002200154_9677	
2788,5002400260006_10152654	
2789,5002400260006_10201696	
2790,5002400260006_10313457	
2791,5002400260006_10345214	
2792,5002400260006_130956	
2793,5002400260006_13109	
2794,5002400260006_13388558	
2795,5002400260006_154257	
2796,5002400260006_16750192	
2797,5002400260006_176405	
2798,5002400260006_179337	
2799,5002400260006_2088	
2800,5002400260006_216416	
2801,5002400260006_223368	
2802,5002400260006_25022354	
2803,5002400260006_3001028	
2804,5002400260006_44137686	
2805,5002400260006_444008	
2806,5002400260006_5035	
2807,5002400260006_5280795	
2808,5002400260006_5280933	
2809,5002400260006_5282367	
2810,5002400260006_5283731	
2811,5002400260006_57398987	
2812,5002400260006_5757	
2813,5002400260006_5870	
2814,5002400260006_5878	
2815,5002400260006_5881	
2816,5002400260006_5991	
2817,5002400260006_60852	
2818,5002400260006_6230	
2819,5002400260006_6279	
2820,5002400260006_68873	
2821,5002400260006_6918141	
2822,5002400260006_6918182	
2823,5002400260006_6918446	
2824,5002400260006_6918602	
2825,5002400260006_9290	
2826,5002400260006_9677	
2827,5002400260008_10152654	
2828,5002400260008_10201696	
2829,5002400260008_10313457	
2830,5002400260008_10345214	
2831,5002400260008_130956	
2832,5002400260008_13109	
2833,5002400260008_13388558	
2834,5002400260008_154257	
2835,5002400260008_16750192	
2836,5002400260008_176405	
2837,5002400260008_179337	
2838,5002400260008_2088	
2839,5002400260008_216416	
2840,5002400260008_223368	
2841,5002400260008_25022354	
2842,5002400260008_3001028	
2843,5002400260008_44137686	
2844,5002400260008_444008	
2845,5002400260008_5035	
2846,5002400260008_5280795	
2847,5002400260008_5280933	
2848,5002400260008_5282367	
2849,5002400260008_5283731	
2850,5002400260008_57398987	
2851,5002400260008_5757	
2852,5002400260008_5870	
2853,5002400260008_5878	
2854,5002400260008_5881	
2855,5002400260008_5991	
2856,5002400260008_60852	
2857,5002400260008_6230	
2858,5002400260008_6279	
2859,5002400260008_68873	
2860,5002400260008_6918141	
2861,5002400260008_6918182	
2862,5002400260008_6918446	
2863,5002400260008_6918602	
2864,5002400260008_9290	
2865,5002400260008_9677	
2866,6000731_10152654	
2867,6000731_10201696	
2868,6000731_10313457	
2869,6000731_10345214	
2870,6000731_130956	
2871,6000731_13109	
2872,6000731_13388558	
2873,6000731_154257	
2874,6000731_16750192	
2875,6000731_176405	
2876,6000731_179337	
2877,6000731_2088	
2878,6000731_216416	
2879,6000731_223368	
2880,6000731_25022354	
2881,6000731_3001028	
2882,6000731_44137686	
2883,6000731_444008	
2884,6000731_5035	
2885,6000731_5280795	
2886,6000731_5280933	
2887,6000731_5282367	
2888,6000731_5283731	
2889,6000731_57398987	
2890,6000731_5757	
2891,6000731_5870	
2892,6000731_5878	
2893,6000731_5881	
2894,6000731_5991	
2895,6000731_60852	
2896,6000731_6230	
2897,6000731_6279	
2898,6000731_68873	
2899,6000731_6918141	
2900,6000731_6918182	
2901,6000731_6918446	
2902,6000731_6918602	
2903,6000731_9290	
2904,6000731_9677	
2905,6000732_10313457	
2906,6000732_10345214	
2907,6000732_130956	
2908,6000732_13109	
2909,6000732_13388558	
2910,6000732_154257	
2911,6000732_16750192	
2912,6000732_176405	
2913,6000732_179337	
2914,6000732_2088	
2915,6000732_216416	
2916,6000732_223368	
2917,6000732_25022354	
2918,6000732_3001028	
2919,6000732_44137686	
2920,6000732_444008	
2921,6000732_5035	
2922,6000732_5280795	
2923,6000732_5280933	
2924,6000732_5282367	
2925,6000732_5283731	
2926,6000732_57398987	
2927,6000732_5757	
2928,6000732_5870	
2929,6000732_5878	
2930,6000732_5881	
2931,6000732_5991	
2932,6000732_60852	
2933,6000732_6230	
2934,6000732_6279	
2935,6000732_68873	
2936,6000732_6918141	
2937,6000732_6918182	
2938,6000732_6918446	
2939,6000732_9290	
2940,6000732_9677	
2941,6001400020006_10152654	
2942,6001400020006_10201696	
2943,6001400020006_10313457	
2944,6001400020006_10345214	
2945,6001400020006_130956	
2946,6001400020006_13109	
2947,6001400020006_13388558	
2948,6001400020006_154257	
2949,6001400020006_16750192	
2950,6001400020006_176405	
2951,6001400020006_179337	
2952,6001400020006_2088	
2953,6001400020006_216416	
2954,6001400020006_223368	
2955,6001400020006_25022354	
2956,6001400020006_3001028	
2957,6001400020006_44137686	
2958,6001400020006_444008	
2959,6001400020006_5035	
2960,6001400020006_5280795	
2961,6001400020006_5280933	
2962,6001400020006_5282367	
2963,6001400020006_5283731	
2964,6001400020006_57398987	
2965,6001400020006_5757	
2966,6001400020006_5870	
2967,6001400020006_5878	
2968,6001400020006_5881	
2969,6001400020006_5991	
2970,6001400020006_60852	
2971,6001400020006_6230	
2972,6001400020006_6279	
2973,6001400020006_68873	
2974,6001400020006_6918141	
2975,6001400020006_6918182	
2976,6001400020006_6918446	
2977,6001400020006_6918602	
2978,6001400020006_9290	
2979,6001400020006_9677	
2980,6001400020008_10152654	
2981,6001400020008_10201696	
2982,6001400020008_10313457	
2983,6001400020008_10345214	
2984,6001400020008_130956	
2985,6001400020008_13109	
2986,6001400020008_13388558	
2987,6001400020008_154257	
2988,6001400020008_16750192	
2989,6001400020008_176405	
2990,6001400020008_179337	
2991,6001400020008_2088	
2992,6001400020008_216416	
2993,6001400020008_223368	
2994,6001400020008_25022354	
2995,6001400020008_3001028	
2996,6001400020008_44137686	
2997,6001400020008_444008	
2998,6001400020008_5035	
2999,6001400020008_5280795	
3000,6001400020008_5280933	
3001,6001400020008_5282367	
3002,6001400020008_5283731	
3003,6001400020008_57398987	
3004,6001400020008_5757	
3005,6001400020008_5870	
3006,6001400020008_5878	
3007,6001400020008_5881	
3008,6001400020008_5991	
3009,6001400020008_60852	
3010,6001400020008_6230	
3011,6001400020008_6279	
3012,6001400020008_68873	
3013,6001400020008_6918141	
3014,6001400020008_6918182	
3015,6001400020008_6918446	
3016,6001400020008_6918602	
3017,6001400020008_9290	
3018,6001400020008_9677	
3019,6001400020009_10152654	
3020,6001400020009_10201696	
3021,6001400020009_10313457	
3022,6001400020009_10345214	
3023,6001400020009_130956	
3024,6001400020009_13109	
3025,6001400020009_13388558	
3026,6001400020009_154257	
3027,6001400020009_16750192	
3028,6001400020009_176405	
3029,6001400020009_179337	
3030,6001400020009_2088	
3031,6001400020009_216416	
3032,6001400020009_223368	
3033,6001400020009_25022354	
3034,6001400020009_3001028	
3035,6001400020009_44137686	
3036,6001400020009_444008	
3037,6001400020009_5035	
3038,6001400020009_5280795	
3039,6001400020009_5280933	
3040,6001400020009_5282367	
3041,6001400020009_5283731	
3042,6001400020009_57398987	
3043,6001400020009_5757	
3044,6001400020009_5870	
3045,6001400020009_5878	
3046,6001400020009_5881	
3047,6001400020009_5991	
3048,6001400020009_60852	
3049,6001400020009_6230	
3050,6001400020009_6279	
3051,6001400020009_68873	
3052,6001400020009_6918141	
3053,6001400020009_6918182	
3054,6001400020009_6918446	
3055,6001400020009_6918602	
3056,6001400020009_9290	
3057,6001400020009_9677	
3058,6001600070017_10152654	
3059,6001600070017_10201696	
3060,6001600070017_10313457	
3061,6001600070017_10345214	
3062,6001600070017_130956	
3063,6001600070017_13109	
3064,6001600070017_13388558	
3065,6001600070017_154257	
3066,6001600070017_16750192	
3067,6001600070017_176405	
3068,6001600070017_179337	
3069,6001600070017_2088	
3070,6001600070017_216416	
3071,6001600070017_223368	
3072,6001600070017_25022354	
3073,6001600070017_3001028	
3074,6001600070017_44137686	
3075,6001600070017_444008	
3076,6001600070017_5035	
3077,6001600070017_5280795	
3078,6001600070017_5280933	
3079,6001600070017_5282367	
3080,6001600070017_5283731	
3081,6001600070017_57398987	
3082,6001600070017_5757	
3083,6001600070017_5870	
3084,6001600070017_5878	
3085,6001600070017_5881	
3086,6001600070017_5991	
3087,6001600070017_60852	
3088,6001600070017_6230	
3089,6001600070017_6279	
3090,6001600070017_68873	
3091,6001600070017_6918141	
3092,6001600070017_6918182	
3093,6001600070017_6918446	
3094,6001600070017_6918602	
3095,6001600070017_9290	
3096,6001600070017_9677	
3097,6002200050003_10152654	
3098,6002200050003_10201696	
3099,6002200050003_10313457	
3100,6002200050003_10345214	
3101,6002200050003_130956	
3102,6002200050003_13109	
3103,6002200050003_13388558	
3104,6002200050003_154257	
3105,6002200050003_16750192	
3106,6002200050003_176405	
3107,6002200050003_179337	
3108,6002200050003_2088	
3109,6002200050003_216416	
3110,6002200050003_223368	
3111,6002200050003_25022354	
3112,6002200050003_3001028	
3113,6002200050003_44137686	
3114,6002200050003_444008	
3115,6002200050003_5035	
3116,6002200050003_5280795	
3117,6002200050003_5280933	
3118,6002200050003_5282367	
3119,6002200050003_5283731	
3120,6002200050003_57398987	
3121,6002200050003_5757	
3122,6002200050003_5870	
3123,6002200050003_5878	
3124,6002200050003_5881	
3125,6002200050003_5991	
3126,6002200050003_60852	
3127,6002200050003_6230	
3128,6002200050003_6279	
3129,6002200050003_68873	
3130,6002200050003_6918141	
3131,6002200050003_6918182	
3132,6002200050003_6918446	
3133,6002200050003_6918602	
3134,6002200050003_9290	
3135,6002200050003_9677	
3136,7000100180007_10152654	
3137,7000100180007_10201696	
3138,7000100180007_10313457	
3139,7000100180007_10345214	
3140,7000100180007_130956	
3141,7000100180007_13109	
3142,7000100180007_13388558	
3143,7000100180007_154257	
3144,7000100180007_16750192	
3145,7000100180007_176405	
3146,7000100180007_179337	
3147,7000100180007_2088	
3148,7000100180007_216416	
3149,7000100180007_223368	
3150,7000100180007_25022354	
3151,7000100180007_3001028	
3152,7000100180007_44137686	
3153,7000100180007_444008	
3154,7000100180007_5035	
3155,7000100180007_5280795	
3156,7000100180007_5280933	
3157,7000100180007_5282367	
3158,7000100180007_5283731	
3159,7000100180007_57398987	
3160,7000100180007_5757	
3161,7000100180007_5870	
3162,7000100180007_5878	
3163,7000100180007_5881	
3164,7000100180007_5991	
3165,7000100180007_60852	
3166,7000100180007_6230	
3167,7000100180007_6279	
3168,7000100180007_68873	
3169,7000100180007_6918141	
3170,7000100180007_6918182	
3171,7000100180007_6918446	
3172,7000100180007_6918602	
3173,7000100180007_9290	
3174,7000100180007_9677	
3175,7000220022_10152654	
3176,7000220022_10201696	
3177,7000220022_10313457	
3178,7000220022_10345214	
3179,7000220022_130956	
3180,7000220022_13109	
3181,7000220022_13388558	
3182,7000220022_154257	
3183,7000220022_16750192	
3184,7000220022_176405	
3185,7000220022_179337	
3186,7000220022_2088	
3187,7000220022_216416	
3188,7000220022_223368	
3189,7000220022_25022354	
3190,7000220022_3001028	
3191,7000220022_44137686	
3192,7000220022_444008	
3193,7000220022_5035	
3194,7000220022_5280795	
3195,7000220022_5280933	
3196,7000220022_5282367	
3197,7000220022_5283731	
3198,7000220022_57398987	
3199,7000220022_5757	
3200,7000220022_5870	
3201,7000220022_5878	
3202,7000220022_5881	
3203,7000220022_5991	
3204,7000220022_60852	
3205,7000220022_6230	
3206,7000220022_6279	
3207,7000220022_68873	
3208,7000220022_6918141	
3209,7000220022_6918182	
3210,7000220022_6918446	
3211,7000220022_6918602	
3212,7000220022_9290	
3213,7000220022_9677	
3214,7000220025_10152654	
3215,7000220025_10201696	
3216,7000220025_10313457	
3217,7000220025_10345214	
3218,7000220025_130956	
3219,7000220025_13109	
3220,7000220025_13388558	
3221,7000220025_154257	
3222,7000220025_16750192	
3223,7000220025_176405	
3224,7000220025_179337	
3225,7000220025_2088	
3226,7000220025_216416	
3227,7000220025_223368	
3228,7000220025_25022354	
3229,7000220025_3001028	
3230,7000220025_44137686	
3231,7000220025_444008	
3232,7000220025_5035	
3233,7000220025_5280795	
3234,7000220025_5280933	
3235,7000220025_5282367	
3236,7000220025_5283731	
3237,7000220025_57398987	
3238,7000220025_5757	
3239,7000220025_5870	
3240,7000220025_5878	
3241,7000220025_5881	
3242,7000220025_5991	
3243,7000220025_60852	
3244,7000220025_6230	
3245,7000220025_6279	
3246,7000220025_68873	
3247,7000220025_6918141	
3248,7000220025_6918182	
3249,7000220025_6918446	
3250,7000220025_6918602	
3251,7000220025_9290	
3252,7000220025_9677	
3253,7000220026_10152654	
3254,7000220026_10201696	
3255,7000220026_10313457	
3256,7000220026_10345214	
3257,7000220026_130956	
3258,7000220026_13109	
3259,7000220026_13388558	
3260,7000220026_154257	
3261,7000220026_16750192	
3262,7000220026_176405	
3263,7000220026_179337	
3264,7000220026_2088	
3265,7000220026_216416	
3266,7000220026_223368	
3267,7000220026_25022354	
3268,7000220026_3001028	
3269,7000220026_44137686	
3270,7000220026_444008	
3271,7000220026_5035	
3272,7000220026_5280795	
3273,7000220026_5280933	
3274,7000220026_5282367	
3275,7000220026_5283731	
3276,7000220026_57398987	
3277,7000220026_5757	
3278,7000220026_5870	
3279,7000220026_5878	
3280,7000220026_5881	
3281,7000220026_5991	
3282,7000220026_60852	
3283,7000220026_6230	
3284,7000220026_6279	
3285,7000220026_68873	
3286,7000220026_6918141	
3287,7000220026_6918182	
3288,7000220026_6918446	
3289,7000220026_6918602	
3290,7000220026_9290	
3291,7000220026_9677	
3292,7000237_10152654	
3293,7000237_10201696	
3294,7000237_10313457	
3295,7000237_10345214	
3296,7000237_130956	
3297,7000237_13109	
3298,7000237_13388558	
3299,7000237_154257	
3300,7000237_16750192	
3301,7000237_176405	
3302,7000237_179337	
3303,7000237_2088	
3304,7000237_216416	
3305,7000237_223368	
3306,7000237_25022354	
3307,7000237_3001028	
3308,7000237_44137686	
3309,7000237_444008	
3310,7000237_5035	
3311,7000237_5280795	
3312,7000237_5280933	
3313,7000237_5282367	
3314,7000237_5283731	
3315,7000237_57398987	
3316,7000237_5757	
3317,7000237_5870	
3318,7000237_5878	
3319,7000237_5881	
3320,7000237_5991	
3321,7000237_60852	
3322,7000237_6230	
3323,7000237_6279	
3324,7000237_68873	
3325,7000237_6918141	
3326,7000237_6918182	
3327,7000237_6918446	
3328,7000237_6918602	
3329,7000237_9290	
3330,7000237_9677	
3331,7000230006_10152654	
3332,7000230006_10201696	
3333,7000230006_10313457	
3334,7000230006_10345214	
3335,7000230006_130956	
3336,7000230006_13109	
3337,7000230006_13388558	
3338,7000230006_154257	
3339,7000230006_16750192	
3340,7000230006_176405	
3341,7000230006_179337	
3342,7000230006_2088	
3343,7000230006_216416	
3344,7000230006_223368	
3345,7000230006_25022354	
3346,7000230006_3001028	
3347,7000230006_44137686	
3348,7000230006_444008	
3349,7000230006_5035	
3350,7000230006_5280795	
3351,7000230006_5280933	
3352,7000230006_5282367	
3353,7000230006_5283731	
3354,7000230006_57398987	
3355,7000230006_5757	
3356,7000230006_5870	
3357,7000230006_5878	
3358,7000230006_5881	
